English,Other
strike off,cortar
trim away,cortar
trim off,cortar
turn off,cortar
turn out,cortar
whittle,cortar
whittled,cortar
whittling,cortar
hew,cortar a hachazos
hewed,cortar a hachazos
hewing,cortar a hachazos
shingle,cortar a lo garcon
cut across,cortar al través
cut across,cortar camino
cut corners,cortar camino
take a shortcut,cortar camino
scissor,cortar con tijeras
scissored,cortar con tijeras
snipping,cortar con tijeras
cut,cortar de nuevo
cuts,cortar de nuevo
disengage,cortar el contacto
disengaging,cortar el contacto
cut off,cortar el hilo o la hebra
keep back,cortar el paso
skive,cortar en capas finas
dice,cortar en cuadritos
diced,cortar en cuadritos
dices,cortar en cuadritos
dicing,cortar en cuadritos
dice,cortar en cubitos
diced,cortar en cubitos
dices,cortar en cubitos
dicing,cortar en cubitos
shred,cortar en tiras
shredded,cortar en tiras
shredding,cortar en tiras
shreds,cortar en tiras
nib,cortar la pluma
pinion,cortar las alas a
pinioned,cortar las alas a
pinions,cortar las alas a
notch,cortar muescas en
notches,cortar muescas en
notching,cortar muescas en
log,cortar troncos
logged,cortar troncos
logs,cortar troncos
chunk,cortar un pedazo
chunks,cortar un pedazo
cut,cortarse
cut out,cortarse
cuts,cortarse
fail,cortarse
fails,cortarse
go,cortarse
goes,cortarse
nick oneself,cortarse
saw,cortarse
sawed,cortarse
saws,cortarse
turn,cortarse
turns,cortarse
went,cortarse
break,corte
breaks,corte
circumcision,corte
concision,corte
court,corte
courts,corte
cutting,corte
cuttings,corte
drop,corte
edge,corte
edges,corte
failure,corte
failures,corte
hack,corte
hacks,corte
haircut,corte
haircuts,corte
incision,corte
incisions,corte
kerf,corte
length,corte
lengths,corte
nick,corte
nicks,corte
notch,corte
notches,corte
outage,corte
outages,corte
paring,corte
retinue,corte
retinues,corte
scarf,corte
scarfs,corte
scarves,corte
section,corte
sections,corte
snick,corte
quartering,corte a escuadra
shingle,corte a lo garcon
disengagement,corte de contacto
crew cut,corte de pelo
haircut,corte de pelo
haircuts,corte de pelo
carving,corte en capas
carvings,corte en capas
slit,corte largo
slits,corte largo
court,corte real
courts,corte real
cross-section,corte transversal
short-sightedness,cortedad de vista
wooer,cortejador
court,cortejar
courted,cortejar
courting,cortejar
courts,cortejar
woo,cortejar
wooed,cortejar
woos,cortejar
cortege,cortejo
courtship,cortejo
courtships,cortejo
procession,cortejo
processions,cortejo
train,cortejo
trains,cortejo
slicings,cortes en láminas
courtesan,cortesana
courtesans,cortesana
courtier,cortesano
courtiers,cortesano
affability,cortesía
candidness,cortesía
chivalry,cortesía
civilities,cortesía
civility,cortesía
comity,cortesía
courtesies,cortesía
courtesy,cortesía
curtsey,cortesía
curtseys,cortesía
curtsies,cortesía
curtsy,cortesía
decency,cortesía
gallantries,cortesía
gallantry,cortesía
politeness,cortesía
suavity,cortesía
urbanity,cortesía
cortex,corteza
crust,corteza
crusts,corteza
peel,corteza
peels,corteza
rind,corteza
rinds,corteza
bark,corteza de árbol
barks,corteza de árbol
cortical,cortical
crustal,cortical
corticosteroid,corticosteroides
corticosteroids,corticosteroides
farm,cortijo
farmhouse,cortijo
farmhouses,cortijo
farms,cortijo
blower,cortina
blowers,cortina
coulisse,cortina
curtain,cortina
curtains,cortina
pall,cortina
palls,cortina
screen,cortina
screens,cortina
sheet,cortina
sheets,cortina
umbrella,cortina
umbrellas,cortina
tabs,cortina a la italiana
smokescreen,cortina de humo
drape,cortinas
drapes,cortinas
cortisol,cortisol
cortisone,cortisona
bashful,corto
brief,corto
briefer,corto
briefest,corto
curt,corto
narrow,corto
narrower,corto
narrowest,corto
scantier,corto
scantiest,corto
scanty,corto
short,corto
shorter,corto
shortest,corto
skimpy,corto
stumpy,corto
timid,corto
broken-winded,corto de resuello
short-winded,corto de resuello
mope-eyed,corto de vista
nearsighted,corto de vista
short-sighted,corto de vista
weak-eyed,corto de vista
fewness,corto número
shortcircuited,cortocircuitado
dead short,cortocircuito
short,cortocircuito
short circuit,cortocircuito
shortcircuit,cortocircuito
short,cortometraje
short film,cortometraje
attentive,cortés
civil,cortés
complaisant,cortés
courteous,cortés
courtly,cortés
debonair,cortés
gallant,cortés
gracious,cortés
mannerly,cortés
polite,cortés
politer,cortés
politest,cortés
suave,cortés
urbane,cortés
well-bred,cortés
well-mannered,cortés
courteously,cortésmente
politely,cortésmente
urbanely,cortésmente
hock,corvejón
hocks,corvejón
pricket,corzo
roe,corzo
roe deer,corzo
roebuck,corzo
roes,corzo
koran,corán
matter,cosa
matters,cosa
object,cosa
objects,cosa
thing,cosa
thingummy,cosa
incidental,cosa accesoria
eyesore,cosa antiestética
eyesores,cosa antiestética
analog,cosa análoga
analogue,cosa análoga
analogues,cosa análoga
pretty,cosa bonita
juncture,cosa coyuntura
crisp,cosa crespa
plain sailing,cosa de coser y cantar
damsel,cosa de damisela
damsels,cosa de damisela
fallacies,cosa de dudar
fallacy,cosa de dudar
kingpin,cosa de fundamento
intimation,cosa de intimación
intimations,cosa de intimación
natural,cosa de éxito seguro
reject,cosa defectuosa
rejects,cosa defectuosa
teaser,cosa difícil
teasers,cosa difícil
trouble,cosa difícil
frailties,cosa débil
frailty,cosa débil
efficiency,cosa eficiente
eloquence,cosa elocuente
ellipsis,cosa elíptica
emissaries,cosa emisario
emissary,cosa emisario
enigma,cosa enigmática
enigmas,cosa enigmática
smasher,cosa estupenda
evidence,cosa evidente
evidences,cosa evidente
explication,cosa explicativa
untruth,cosa falsa
untruths,cosa falsa
end,cosa final
ends,cosa final
incidental,cosa fortuita
kingpin,cosa fundamental
breeze,cosa fácil
breezes,cosa fácil
plain sailing,cosa fácil
fossil,cosa fósil
fossils,cosa fósil
inane,cosa fútil
difficulty,cosa grave
counterpart,cosa homóloga
counterparts,cosa homóloga
shocker,cosa horrible
shockers,cosa horrible
implacable,cosa implacable
walloping,cosa imponente
incombustible,cosa incombustible
incompatible,cosa incompatible
inductive,cosa inductiva
inept,cosa inepta
inferiority,cosa inferior
ignoble,cosa innoble
insert,cosa insertada
inserts,cosa insertada
curiosities,cosa interesante
curiosity,cosa interesante
farce,cosa loca
farces,cosa loca
lamina,cosa lámina
ill,cosa mal
ills,cosa mal
failure,cosa mala
failures,cosa mala
mold,cosa moldeada
molds,cosa moldeada
mould,cosa moldeada
moulds,cosa moldeada
pushover,cosa muy fácil de hacer
pushovers,cosa muy fácil de hacer
goo,cosa muy pegajosa
low,cosa más vil
lows,cosa más vil
necessaries,cosa necesaria
necessary,cosa necesaria
necessity,cosa necesaria
need,cosa necesaria
trouble,cosa no fácil
incidental,cosa no importe
scream,cosa o persona muy graciosa
light,cosa para cada día
foothold,cosa para el pie
footholds,cosa para el pie
bygone,cosa pasada
bygones,cosa pasada
gummy,cosa pegajosa
drag,cosa pesada
drags,cosa pesada
droll,cosa rara
freak,cosa rara
freaks,cosa rara
oddities,cosa rara
oddity,cosa rara
entities,cosa real
entity,cosa real
reject,cosa rechazada
rejects,cosa rechazada
crack,cosa rota
cracks,cosa rota
holiness,cosa santa
facility,cosa simple
incidental,cosa sin importancia
nonpareil,cosa sin par
incidental,cosa sin significación
lampoon,cosa sátira
lampoons,cosa sátira
disaster,cosa terrible
disasters,cosa terrible
picnic,cosa tirada
picnics,cosa tirada
calmative,cosa tranquilizante
tactile,cosa táctil
technicalities,cosa técnica
technicality,cosa técnica
inane,cosa vano
intimation,cosa íntima
intimations,cosa íntima
light,cosa útil
cossack,cosaco
cossacks,cosaco
belongings,cosas
gear,cosas
gears,cosas
stuff,cosas
stuffs,cosas
tackle,cosas
tackles,cosas
equalisation,cosas de igualdad
equalization,cosas de igualdad
sights,cosas dignas de verse
foulness,cosas horribles
nastiness,cosas horribles
impossible things,cosas imposibles
unmeetable,cosas imposibles
stodge,cosas indigestas
memorabilia,cosas memorables
giblets,cosas pequeñas
odds and ends,cosas sin arreglar
ribaldry,cosas verdes
agriculture yield,cosecha
crop,cosecha
crops,cosecha
harvest,cosecha
harvesting,cosecha
harvests,cosecha
ingathering,cosecha
pick,cosecha
picking,cosecha
picks,cosecha
vintage,cosecha
vintages,cosecha
yield,cosecha
yields,cosecha
harvesting,cosechado
harvester,cosechador
harvesters,cosechador
crop,cosechar
cropped,cosechar
crops,cosechar
harvest,cosechar
harvested,cosechar
harvests,cosechar
reap,cosechar
reap a harvest,cosechar
reaped,cosechar
reaps,cosechar
harvester,cosechero
harvesters,cosechero
reaper,cosechero
reapers,cosechero
stitcher,cosedora
corselet,coselete
corslet,coselete
cosine,coseno
cosines,coseno
backstitch,coser
seam,coser
seamed,coser
seams,coser
sew,coser
sew on,coser
sew up,coser
sewed,coser
sewn,coser
sews,coser
stitch,coser
stitch up,coser
stitched,coser
stitches,coser
suture,coser
sutures,coser
hem,coser un dobladillo
hem!,coser un dobladillo
hemmed,coser un dobladillo
hemming,coser un dobladillo
hems,coser un dobladillo
button up,coserse la boca
needlework,cosido
sewing,cosido
sewings,cosido
reification,cosificación
reify,cosificar
beautician,cosmetólogo
cosmetician,cosmetólogo
cosmologies,cosmología
cosmology,cosmología
cosmological,cosmológica
cosmologically,cosmológicamente
cosmonaut,cosmonauta
cosmonauts,cosmonauta
spaceman,cosmonauta
spacemen,cosmonauta
spacewoman,cosmonauta
cosmopolitan,cosmopolita
cosmopolitans,cosmopolita
cosmopolite,cosmopolita
cosmopolitan,cosmopolitano
cosmopolitans,cosmopolitano
cosmopolite,cosmopolitano
cosmos,cosmos
cosmetically,cosméticamente
cosmetic,cosmético
cosmologist,cosmólogo
cosmologists,cosmólogos
arena,coso
arenas,coso
doodad,coso
doodah,coso
doohickey,coso
enclosure,coso
enclosures,coso
hickey,coso
inclosure,coso
thingummy,coso
woodwarm,coso
blank,cospel
blanks,cospel
planchet,cospel
tickle,cosquillas
tickles,cosquillas
tickling,cosquillas
tickle,cosquillear
tickled,cosquillear
tickles,cosquillear
tickling,cosquilleo
titillation,cosquilleo
ticklish,cosquilloso
coast,costa
coasts,costa
cost,costa
costs,costa
price,costa
prices,costa
seashore,costa
seashores,costa
seaside,costa
shore,costa
shores,costa
offshore,costa afuera
broadside,costado
broadsides,costado
flank,costado
flanks,costado
side,costado
sides,costado
bag,costal
costal,costal
sack,costal
sacks,costal
coastal,costanero
seaboard,costanero
sloping,costanero
charge,costar
charging,costar
cost,costar
costing,costar
costs,costar
knock back,costar
set back,costar
costarred,costarred
costars,costars
lose,costarse
loses,costarse
coastlands,costas
costcutting,costcutting
cost,coste
costs,coste
expense,coste
defray,costear
defrayed,costear
fund,costear
pay for,costear
skirt,costear
skirted,costear
afford,costearse
afforded,costearse
affording,costearse
affords,costearse
costefficient,costefficient
coastal,costero
seaside,costero
rib,costilla
ribs,costilla
charge,costo
cost,costo
costs,costo
cost-effectiveness,costo-efectividad
costeffectiveness,costo-efectividad
expensively,costosamente
costlier,costoso
costliest,costoso
costly,costoso
dear,costoso
expensive,costoso
rich,costoso
richer,costoso
richest,costoso
crust,costra
crusted,costra
crusts,costra
incrustation,costra
rind,costra
rinds,costra
scab,costra
scabs,costra
crustier,costroso
crustiest,costroso
crusty,costroso
scabby,costroso
consuetude,costumbre
convention,costumbre
conventions,costumbre
custom,costumbre
habit,costumbre
habits,costumbre
institution,costumbre
institutions,costumbre
practice,costumbre
practices,costumbre
practise,costumbre
praxis,costumbre
rule,costumbre
rules,costumbre
usage,costumbre
usages,costumbre
use,costumbre
uses,costumbre
way,costumbre
wont,costumbre
leak,costumbre de agua
leaks,costumbre de agua
manners,costumbres
moral,costumbres
mores,costumbres
dressmaking,costura
join,costura
joins,costura
needlework,costura
seam,costura
seams,costura
sewing,costura
sewings,costura
dressmaker,costurera
dressmakers,costurera
needlewoman,costurera
seamstress,costurera
seamstresses,costurera
machinist,costurera a máquina
machinists,costurera a máquina
shirt,cota
shirts,cota
coat of mail,cota de malla
hauberk,cota de malla
mail,cota de malla
mails,cota de malla
benchmark,cota de referencia
benchmarks,cota de referencia
hitch,cote
hitches,cote
collate,cotejar
collated,cotejar
collates,cotejar
collating,cotejar
compare,cotejar
compares,cotejar
comparing,cotejar
comparison,cotejo
comparisons,cotejo
coterminous,coterminous
daily,cotidiano
day-to-day,cotidiano
quotidian,cotidiano
babbler,cotilla
babblers,cotilla
blab,cotilla
blabs,cotilla
busybodies,cotilla
busybody,cotilla
gossipy,cotilleado
babble,cotillear
babbled,cotillear
babbles,cotillear
blab,cotillear
blabbed,cotillear
blabs,cotillear
gossip,cotillear
gossiped,cotillear
gossips,cotillear
poll,cotillo
quotable,cotizable
price,cotización
prices,cotización
quotation,cotización
quotations,cotización
in demand,cotizado
sought-after,cotizado
valued,cotizado
list,cotizar
listed,cotizar
quote,cotizar
quoted,cotizar
quoting,cotizar
goiter,coto
goitre,coto
goitres,coto
preserve,coto
reserve,coto
reserves,coto
rubber,coto
rubbers,coto
shoot,coto de caza
shoots,coto de caza
parrot,cotorra
parrots,cotorra
gab,cotorrear
gabble,cotorrear
gabble away,cotorrear
gabbled,cotorrear
gabbles,cotorrear
gabbling,cotorrear
quack,cotorrear
coupe,coupe
coupes,coupes
coursebook,coursebook
cousinly,cousinly
couther,couther
couture,couture
couturier,couturier
covalent,covalente
covalently,covalentemente
covariance,covarianza
covariances,covarianzas
cohabitation,covida
cowboy,cowboy
coxed,coxed
coxing,coxing
hammock,coy
hammocks,coy
coyote,coyote
coyotes,coyote
prairie wolf,coyote
conjuncture,coyuntura
conjunctures,coyuntura
joint,coyuntura
joints,coyuntura
juncture,coyuntura
moment,coyuntura
moments,coyuntura
occasion,coyuntura
occasions,coyuntura
opportunism,coyunturalismo
kick,coz
kicks,coz
blood clot,coágulo
clot,coágulo
clots,coágulo
cap,coña
caps,coña
coif,coña
humor,coña
humour,coña
humours,coña
brandies,coñac
brandy,coñac
cognac,coñac
cognacs,coñac
canaille,coño
cone,coño
cones,coño
cunt,coño
fanny,coño
motherfucker,coño
pussy,coño
snatch,coño
snatches,coño
twat,coño
crack,crac
cracks,crac
failure,crac
failures,crac
crackable,crackable
crafter,crafter
cran,cran
cranial,craneal
crapulent,crapuloso
crapulous,crapuloso
drunken,crapuloso
grievously,crasamente
crasher,crasher
crashers,crashers
crashingly,crashingly
crashland,crashland
crashlanded,crashlanded
crashlanding,crashlanding
fatness,crasitud
crass,craso
crasser,craso
fat,craso
fattest,craso
grievous,craso
gross,craso
grosser,craso
grossest,craso
crassly,crassly
crateful,crateful
crawl,crawl
crawls,crawl
craws,craws
instantiates,crea una instancia
creationism,creacionismo
creationist,creacionista
creationists,creacionistas
brainchild,creación
creation,creación
creations,creación
endowment,creación
endowments,creación
foundation,creación
making,creación
origination,creación
setting-up,creación
instantiating,creación de instancias
created,creado
constructor,creador
constructors,creador
creator,creador
creators,creador
demiurge,creador
founder,creador
founders,creador
inventor,creador
inventors,creador
maker,creador
makers,creador
originator,creador
originators,creador
composer,creador de la música
composers,creador de la música
create,crear
creates,crear
creating,crear
develop,crear
develops,crear
devise,crear
devised,crear
devises,crear
devising,crear
endow,crear
endowed,crear
endowing,crear
endows,crear
establish,crear
establishes,crear
establishing,crear
found,crear
founds,crear
invent,crear
invented,crear
inventing,crear
invents,crear
launch,crear
launched,crear
launches,crear
make,crear
makes,crear
mint,crear
minted,crear
minting,crear
mints,crear
originate,crear
originated,crear
originates,crear
originating,crear
put together,crear
run up,crear
set up,crear
think up,crear
embarrass,crear dificultades
embarrasses,crear dificultades
lay up,crear para sí
instantiate,crear una instancia
creatable,creatable
creatively,creativamente
creativeness,creatividad
creativity,creatividad
creative,creativo
come in,crecer
come on,crecer
come on!,crecer
grew,crecer
grow,crecer
grow up,crecer
grown,crecer
grows,crecer
increase,crecer
increases,crecer
luxuriate,crecer
luxuriating,crecer
make,crecer
makes,crecer
rise,crecer
risen,crecer
rises,crecer
shoot,crecer
shoot up,crecer
shoots,crecer
steepen,crecer
steepened,crecer
steepening,crecer
steepens,crecer
swell,crecer
swelled,crecer
swells,crecer
wax,crecer
waxed,crecer
waxes,crecer
grow back,crecer de nuevo
grow in,crecer de nuevo
overgrow,crecer demasiado
bush,crecer espesamente
grow in,crecer hacia adentro
thrive,crecer mucho
thrives,crecer mucho
thriving,crecer mucho
outgrew,crecer más que
outgrow,crecer más que
outgrowing,crecer más que
outgrown,crecer más que
mushroom,crecer rapidísimamente
mushroomed,crecer rapidísimamente
mushrooming,crecer rapidísimamente
mushrooms,crecer rapidísimamente
flourish,crecer rápidamente
flourished,crecer rápidamente
flourishes,crecer rápidamente
rise,crecida
rises,crecida
spate,crecida
cultivated,crecido
full-grown,crecido
goodly,crecido
grown-up,crecido
grownup,crecido
livelier,crecido
liveliest,crecido
lively,crecido
crescent,creciente
growing,creciente
increasing,creciente
rising,creciente
increasingly,crecientemente
cultivation,crecimiento
cultivations,crecimiento
evolution,crecimiento
evolutions,crecimiento
flooding,crecimiento
growth,crecimiento
growths,crecimiento
increase,crecimiento
increases,crecimiento
inflation,crecimiento
upgrowth,crecimiento
urbanisation,crecimiento de las ciudades
urbanization,crecimiento de las ciudades
overgrowth,crecimiento excesivo
crush,crecimiento urbano
crushes,crecimiento urbano
believability,credibilidad
credibility,credibilidad
creditability,credibilidad
creditably,creditably
credo,credo
creed,credo
creeds,credo
credulity,credulidad
belief,creencia
beliefs,creencia
conviction,creencia
convictions,creencia
credence,creencia
faith,creencia
faiths,creencia
judgement,creencia
judgements,creencia
judgment,creencia
judgments,creencia
light,creencia
persuasion,creencia religiosa
persuasions,creencia religiosa
religious belief,creencia religiosa
believe,creer
believed,creer
believes,creer
believing,creer
consider,creer
considers,creer
credit,creer
crediting,creer
credits,creer
deem,creer
deemed,creer
deeming,creer
deems,creer
depend,creer
depended,creer
depends,creer
expect,creer
expecting,creer
expects,creer
fancies,creer
fancy,creer
fancying,creer
guess,creer
guessed,creer
guesses,creer
hold against,creer
hope,creer
hopes,creer
look at,creer
make,creer
makes,creer
suppose,creer
supposes,creer
think,creer
think over,creer
thinks,creer
trust,creer
trusted,creer
trusting,creer
trusts,creer
cream,crema
creams,crema
custard,crema
custards,crema
mousse,crema batida
mousses,crema batida
whipped cream,crema batida
moisturiser,crema hidratante
moisturisers,crema hidratante
moisturizer,crema hidratante
moisturizing cream,crema hidratante
moisturizing cream,crema humectante
suncream,crema solar
cremation,cremación
cremations,cremación
rack,cremallera
racks,cremallera
slide fastener,cremallera
zip,cremallera
zip fastener,cremallera
zipper,cremallera
zippers,cremallera
zips,cremallera
crematoria,crematorio
crematorium,crematorio
crematory,crematorio
creme,creme
creamier,cremoso
creamiest,cremoso
creamy,cremoso
creosote,creosota
crepe,crepa
pancake,crepa
pancakes,crepa
crepe,crepe
pancake,crepe
pancakes,crepe
crackle,crepitación
crackles,crepitación
crepitation,crepitación
roar,crepitación
roars,crepitación
crackly,crepitante
crackle,crepitar
crackled,crepitar
crackles,crepitar
crepitate,crepitar
sizzle,crepitar
sizzled,crepitar
sizzles,crepitar
crepuscular,crepuscular
twilight,crepuscular
twilit,crepuscular
dusk,crepúsculo
gloaming,crepúsculo
twilight,crepúsculo
maggot,cresa
maggots,cresa
crescendo,crescendo
swell,crescendo
swells,crescendo
crisp,crespo
crisper,crespo
curl,crespo
curlier,crespo
curliest,crespo
curly,crespo
crape,crespón
crepe,crespón
crepe paper,crespón
crest,cresta
crests,cresta
ridge,cresta
ridges,cresta
top,cresta
tops,cresta
tuft,cresta
tufts,cresta
coxcomb,cresta de crías de gallina
coxcombs,cresta de crías de gallina
cockscomb,cresta de gallo
coxcomb,cresta de gallo
coxcombs,cresta de gallo
crested,crestado
crenellations,crestería
chalk,creta
chalks,creta
crete,creta
cretan,cretense
cretans,cretense
cretin,cretino
cretinous,cretino
cretins,cretino
cretaceous,cretáceo
believer,creyente
believers,creyente
believable,creíble
credible,creíble
creditable,creíble
credibly,creíblemente
gullible,creído
hoped,creído
inclined,creído
gal,criada
gals,criada
girl,criada
girls,criada
help,criada
helps,criada
housemaid,criada
housemaids,criada
maid,criada
maidservant,criada
maidservants,criada
maids,criadas
breeding place,criadero
cattery,criadero
farm,criadero
farms,criadero
hatcheries,criadero
hatchery,criadero
nurseries,criadero
nursery,criadero
fishpond,criadero de peces
fostering,criado
gillie,criado
jack,criado
jacks,criado
kept,criado
man,criado
manservant,criado
menial,criado
peon,criado
retainer,criado
retainers,criado
scout,criado
scouts,criado
servant,criado
server,criado
servers,criado
breeder,criador
breeders,criador
cattle breeder,criador
fancier,criador
fanciers,criador
rearer,criador
urchin,criajo
urchins,criajo
wally,criajo
breeding,crianza
mannerliness,crianza
nurture,crianza
nurtures,crianza
upbringing,crianza
upbringings,crianza
parenting,crianza de los hijos
bred,criar
breed,criar
breeds,criar
bring up,criar
foster,criar
fosters,criar
grew,criar
grow,criar
grown,criar
grows,criar
keep,criar
keeps,criar
nurture,criar
nurtured,criar
nurtures,criar
nurturing,criar
raise,criar
raises,criar
ranch,criar
ranches,criar
ranching,criar
rear,criar
reared,criar
rearing,criar
rears,criar
suckle,criar
suckled,criar
suckles,criar
parented,criaron
bred,criarse
breed,criarse
breeds,criarse
creature,criatura
creatures,criatura
infant,criatura
infants,criatura
thing,criatura
sea horse,criatura mitad caballo mitad pez
midge,criatura muy pequeña
midges,criatura muy pequeña
babies,criaturas
jigger,criba
riddle,criba
riddles,criba
screen,criba
screens,criba
shaker,criba vibradora
shakers,criba vibradora
screening,cribado
screenings,cribado
riddle,cribar
riddled,cribar
riddles,cribar
riddling,cribar
screen,cribar
screened,cribar
screens,cribar
sift,cribar
sifted,cribar
sifts,cribar
cribbage,cribbage
cricket,cricket
crickets,cricket
crim,crim
crimea,crimea
crime,crimen
crimes,crimen
delinquency,crimen
felony,crimen
malfeasance,crimen
misdeed,crimen
misdeeds,crimen
offence,crimen
offences,crimen
offense,crimen
racketeering,crimen organizado
criminal,criminal
desperado,criminal
felon,criminal
felonious,criminal
felons,criminal
guiltier,criminal
guiltiest,criminal
guilty,criminal
lag,criminal
lags,criminal
raider,criminal
raiders,criminal
ruffian,criminal
ruffianly,criminal
ruffians,criminal
underworld,criminal
villain,criminal
villains,criminal
criminals,criminales
criminality,criminalidad
criminalisation,criminalización
criminalising,criminalización
criminalization,criminalización
criminalised,criminalizado
criminalized,criminalizado
criminalise,criminalizar
criminalize,criminalizar
criminally,criminalmente
criminologist,criminologista
criminologists,criminologista
criminology,criminología
penology,criminología
criminological,criminológica
horsehair,crin
mane,crin
manes,crin
crinkly,crinkly
cryogenics,criogenia
cryogenic,criogénico
creole,criollo
creoles,criollo
cryostat,criostato
cripplingly,cripplingly
crypt,cripta
crypts,cripta
vault,cripta
vaults,cripta
cryptanalyst,criptoanalista
cryptanalysis,criptoanálisis
cryptography,criptografía
cryptogram,criptograma
cryptographically,criptográficamente
cryptographic,criptográfico
cryptology,criptología
cryptographer,criptógrafo
cryptographers,criptógrafo
krypton,criptón
chrysanthemum,crisantemo
chrysanthemums,crisantemo
mum,crisantemo
mums,crisantemo
clutch,crisis
clutches,crisis
conjuncture,crisis
conjunctures,crisis
crises,crisis
crisis,crisis
depression,crisis
depressions,crisis
emergencies,crisis
emergency,crisis
height,crisis
heights,crisis
shortage,crisis
shortages,crisis
turn,crisis
turns,crisis
christmas card,crisma
oil,crisma
oils,crisma
crucible,crisol
crucibles,crisol
melting pot,crisol
fray,crispar
frays,crispar
twitch,crispar
twitched,crispar
twitches,crispar
twitching,crispar
tense,crisparse
tensed,crisparse
tenses,crisparse
tensing,crisparse
twitch,crisparse
twitched,crisparse
twitches,crisparse
twitching,crisparse
crispiest,crispiest
crisply,crisply
crystal,cristal
crystals,cristal
glass,cristal
light,cristal
pane,cristal
panes,cristal
bull's-eye,cristal abombado
baccarat,cristal de bacará
eyeglass,cristal de ojo
rock crystal,cristal de roca
glass,cristalería
glassware,cristalería
glasswork,cristalería
crystalline,cristalino
crystalline lens,cristalino
lens,cristalino
crystallisation,cristalización
crystallization,cristalización
crystallise,cristalizar
crystallised,cristalizar
crystallises,cristalizar
crystallising,cristalizar
crystallize,cristalizar
grain,cristalizar
grained,cristalizar
grains,cristalizar
crystallise,cristalizarse
crystallised,cristalizarse
crystallises,cristalizarse
crystallising,cristalizarse
crystallize,cristalizarse
grain,cristalizarse
grained,cristalizarse
grains,cristalizarse
crystallography,cristalografía
crystallographic,cristalográfica
crystallographers,cristalógrafos
baptize,cristianar
christen,cristianar
christian,cristiano
person,cristiano
persons,cristiano
christ,cristo
chrysalis,crisálida
pupa,crisálida
pupae,crisálida
canon,criterio
canons,criterio
criterion,criterio
judgement,criterio
judgements,criterio
judgment,criterio
judgments,criterio
standard,criterio
standards,criterio
test,criterio
tests,criterio
view,criterio
views,criterio
yardstick,criterio
yardsticks,criterio
criteria,criterios
indicted,criticado
belabor,criticar
belabour,criticar
carp,criticar
carps,criticar
chicane,criticar
comment,criticar
commented,criticar
commenting,criticar
comments,criticar
criticise,criticar
criticised,criticar
criticises,criticar
criticising,criticar
criticize,criticar
fault,criticar
faulted,criticar
faulting,criticar
faults,criticar
indict,criticar
indicting,criticar
indicts,criticar
knock,criticar
knocked,criticar
knocks,criticar
nag,criticar
nagged,criticar
nags,criticar
pick,criticar
pick on,criticar
picks,criticar
pick to pieces,criticar duramente
castigate,criticar severamente
castigated,criticar severamente
castigates,criticar severamente
castigating,criticar severamente
lambaste,criticar severamente
lambasted,criticar severamente
lambasting,criticar severamente
rap,criticar severamente
rapped,criticar severamente
raps,criticar severamente
roast,criticar severamente
roasts,criticar severamente
criticism,criticismo
criticisms,criticismo
captious,criticón
carper,criticón
carping,criticón
critic,criticón
critics,criticón
fault-finder,criticón
fault-finding,criticón
nagger,criticón
nagging,criticón
critter,critter
croatia,croacia
croakier,croakier
croakiest,croakiest
croak,croar
croaked,croar
croaking,croar
croaks,croar
croat,croata
croatian,croata
crochet,croché
crochets,croché
crofting,crofting
crawl,crol
crawls,crol
chromed,cromado
chromaticism,cromatismo
chromatography,cromatografía
chromatographic,cromatográfico
chromatograph,cromatógrafo
chromite,cromita
chrome,cromo
chromium,cromo
colored print,cromo
transfer,cromo
transfers,cromo
chromosome,cromosoma
chromosomes,cromosoma
chromosomal,cromosomático
chromosomal,cromosómico
chromatic,cromático
chronicler,cronista
chroniclers,cronista
chronologies,cronología
chronology,cronología
chronologically,cronológicamente
chronologic,cronológico
chronological,cronológico
timekeeper,cronometrador
timekeepers,cronometrador
timekeeping,cronometraje
timing,cronometraje
timings,cronometraje
time,cronometrar
timed,cronometrar
chronometric,cronométrico
chronograph,cronógrafo
stopwatch,cronógrafo
chronometer,cronómetro
timekeeper,cronómetro
timekeepers,cronómetro
crooner,crooner
crooners,crooners
croqueted,croquet
croquette,croqueta
rissole,croqueta
rissoles,croqueta
croqueting,croqueting
sketch,croquis
sketches,croquis
crores,crores
cross-country,cross
cross-country race,cross
cross-bun,cross-bun
crosser,crosser
crossexamination,crossexamination
crossexamine,crossexamine
crossexamined,crossexamined
crossexamines,crossexamines
crossexamining,crossexamining
crossfertilisation,crossfertilisation
crossovers,crossovers
crossreference,crossreference
crossreferenced,crossreferenced
crossreferencing,crossreferencing
crosstalk,crosstalk
crossways,crossways
crotchetiness,crotchetiness
crotchless,crotchless
cross,cruce
crosses,cruce
crossing,cruce
crossings,cruce
crossover,cruce
interchange,cruce
interchanges,cruce
intersection,cruce
intersections,cruce
junction,cruce
junctions,cruce
miscegenation,cruce de razas
battle cruiser,crucero
crossroads,crucero
cruise,crucero
cruiser,crucero
cruisers,crucero
cruises,crucero
junction,crucero
junctions,crucero
ocean cruiser,crucero
transept,crucero
transepts,crucero
boss,crucería
bosses,crucería
crossroads,cruces de caminos
cross-piece,cruceta
crosstree,cruceta
crucial,crucial
crucially,crucialmente
crucifiable,crucifiable
crucified,crucificar
crucify,crucificar
crucifying,crucificar
crucifix,crucifijo
crucifixes,crucifijo
rood,crucifijo
