English,Other
unquestionable,hindi mapag-aalinlanganan
thoughtless,hindi mapag-alaala
inexpiable,hindi mapagbabayaran
ungenerous,hindi mapagbigay
unresponsive,hindi mapagdamay
indivisible,hindi mapaghihiwalay
inseparable,hindi mapaghihiwalay
intransigent,hindi mapagkakasundo
irreconcilable,hindi mapagkakasundo
irresponsible,hindi mapagkakatiwalaan
indistinguishable,hindi mapagkilala ang pagkakaiba
insuperable,hindi mapaglabanan
irresistible,hindi mapaglabanan
unpretentious,hindi mapagpanggap
inexcusable,hindi mapagpapaumanhinan
unchallengeable,hindi mapagtalunan
fidget,hindi mapakali
fidgety,hindi mapakali
restless,hindi mapakali
disconcerted,hindi mapalagay
itch,hindi mapalagay o mapakali
irretrievable,hindi mapananauli
incredible,hindi mapaniniwalaan
incredibly,hindi mapaniniwalaan o kapani-paniwala
overpass,hindi mapansin
matchless,hindi mapapantayan
unequalled,hindi mapapantayan
unmatchable,hindi mapapantayan
airtight,hindi mapapasukan ng hangin
unsystematic,hindi maparaan
unanswerable,hindi mapasisinungalingan
indefeasible,hindi mapawawalang-bisa
irrepressible,hindi mapigil
unbridled,hindi mapigil
unrestrained,hindi mapigil
uncontrollable,hindi mapigilan
unruly,hindi mapipigil
overlook,hindi mapuna
inextinguishable,hindi mapupugnaw
impassable,hindi maraanan
inglorious,hindi marangal
inadvisable,hindi marapat
inexpedient,hindi marapat
inaudible,hindi marinig
audition,hindi marinig na mabuti
unfamiliar,hindi marunong
callous,hindi marunong maawa
unsociable,hindi marunong makisama
tactless,hindi marunong makitungo
indefatigable,hindi marunong mapagod
unspeakable,hindi masabi
unutterable,hindi masabi
painless,hindi masakit
offensive,hindi masarap
tasteless,hindi masarap
desolate,hindi masaya
joyless,hindi masaya
inexpressible,hindi masaysay
dopey,hindi masigla
dopy,hindi masigla
indissoluble,hindi masira
incorruptible,hindi masisira
indestructible,hindi masisira
immeasurable,hindi masukat
measureless,hindi masukat
disobedient,hindi masunurin
insubordinate,hindi masunurin
undisciplined,hindi masunurin
unmeasured,hindi masusukatan
fireproof,hindi masusunog
abstemious,hindi masyado
slightly,hindi masyado
sideshow,hindi masyadong importanteng bagay
restive,hindi matahimik
unachievable,hindi matamo
unattainable,hindi matamo
unobtainable,hindi matamo
disingenuous,hindi matapat
rascally,hindi matapat
misdealing,hindi matapat na gawa
flattery,hindi matapat na papuri
sycophancy,hindi matapat na papuri
insecure,hindi matatag
unstable,hindi matatag
incalculable,hindi mataya
inestimable,hindi mataya
inexorable,hindi matinag
unshakable,hindi matinag
intolerable,hindi matitiis
unmusical,hindi matugtugin
miscarry,hindi matupad
indigestible,hindi matutunaw
prejudice,hindi matwid na palagay
cloudless,hindi maulap
unsurpassed,hindi maunahan
misunderstand,hindi maunawaan o maintindihan
undeveloped,hindi maunlad
inexhaustible,hindi mauubos
ungraceful,hindi mayumi
unloved,hindi minamahal
unmapped,hindi minarkahan
immemorial,hindi na abot ng gunita
deprecated,hindi na ginagamit
incorrigible,hindi na mababago
irreclaimable,hindi na mababawi
irrecoverable,hindi na maibabalik
irreparable,hindi na mapananauli
nevermore,hindi na mauulit
uncompressed,hindi na-compress
unsaved,hindi na-save
unconstitutional,hindi naaalinsunod sa saligang-batas
inappropriate,hindi naaangkop
inappropriately,hindi naaangkop
indistinct,hindi naaaninag
illegitimate,hindi naaayon sa batas
disapproved,hindi naaprubahan
changeless,hindi nababago
unmodified,hindi nababago ang TinyLine
inelastic,hindi nababanat
unmentioned,hindi nabanggit
unsold,hindi nabentang
undisturbed,hindi nag-aalala
unshaven,hindi nag-ahit
unasked,hindi nag-anyaya
inattentive,hindi nag-iintindi
unaltered,hindi nagalaw
untouched,hindi nagalaw
unspent,hindi nagastos
unchanged,hindi nagbabago
unvarying,hindi nagbabago
undeclared,hindi nagbigay-alam
punctual,hindi nagkukulang sa oras
unwashed,hindi naglinis
unfailing,hindi nagmamaliw
anonymously,hindi nagpapakilala
unregistered,hindi nagpatala
askance,hindi nagugustuhan
unsent,hindi naipadalang
undefined,hindi naipalilawanag
unassigned,hindi naka-assign
unattractive,hindi nakaaakit
unprepared,hindi nakahanda
disconnected,hindi nakakabit
unconnected,hindi nakakabit
inedible,hindi nakakain
unlisted,hindi nakalistang
unclosed,hindi nakasara
inoffensive,hindi nakasasakit
innocuous,hindi nakasasama
unpretending,hindi nakatatawag-pansin
unrecognised,hindi nakikilalang
unseen,hindi nakikita
inviolate,hindi nalalabag
barren,hindi namumunga
impervious,hindi naniniwala sa pangangatwiran
unheeded,hindi napapansin
unnoticed,hindi napapansin
unobserved,hindi napapansin
indelible,hindi napapawi
unmentionable,hindi nasabi
unnamed,hindi nasabi
missed,hindi nasagot na
unhurt,hindi nasaktan
unscathed,hindi nasaktan
impalpable,hindi nasasalat
disaffected,hindi nasisiyahan
unsatisfied,hindi nasisiyahan
unshaken,hindi natitinag
contingent,hindi natitiyak
stilted,hindi natural
nonnegative,hindi negatibong
unadopted,hindi niampon
unrefined,hindi nilinis
unpaid,hindi pa bayad
unripe,hindi pa hinog
unborn,hindi pa isinisilang
outstanding,hindi pa nababayaran
sometime,hindi pa nagluluwat
undecided,hindi pa napagpapasiyahan
premature,hindi pa panahon
verdant,hindi pa sanay
untried,hindi pa subok
unverified,hindi pa tiyak
consistent,hindi pabagu-bago
unhurried,hindi padalus-dalos
unmistakable,hindi pag-aalinlanganan
disapproving,hindi pag-apruba
inattention,hindi pag-iintindi
silence,hindi pag-imik
consistence,hindi pagbabago
consistency,hindi pagbabago
permanence,hindi pagbabago
permanency,hindi pagbabago
disuse,hindi paggamit
impracticability,hindi pagkagamit
impregnability,hindi pagkagapi
disproportion,hindi pagkakabagay
disagreement,hindi pagkakaintindihan
infallibility,hindi pagkakamali
imparity,hindi pagkakapantay
inequality,hindi pagkakapantay o pagkakapantay-pantay
inconsistencies,hindi pagkakapare-pareho
disparity,hindi pagkakapareho
dissimilarity,hindi pagkakapareho
conflict,hindi pagkakasundo
impasse,hindi pagkakasundo
insomnia,hindi pagkakatulog
disputes,hindi pagkakaunawaan
misunderstanding,hindi pagkakaunawaan
neutrality,hindi pagkampi
oversight,hindi pagkapansin
impenetrability,hindi pagkapasok
impalpability,hindi pagkasalat
preoccupation,hindi pagkatigil sa ginagawa
dyspepsia,hindi pagkatunaw ng pagkain
indigestion,hindi pagkatunaw ng pagkain
misapprehension,hindi pagkaunawa
misinterpretation,hindi pagkaunawa
inaction,hindi pagkibo
disabling,hindi pagpapagana
intolerance,hindi pagpaparaan
disagreeing,hindi pagsang-ayon
disapproval,hindi pagsang-ayon
ingratitude,hindi pagtanaw ng utang na loob
infidelity,hindi pagtatapat
disapprove,hindi pagtibayin
scout,hindi pahalagahan
incommunicative,hindi palakaibigan
offish,hindi palakaibigan
intransitive,hindi palipat
insalubrious,hindi pampalusog
untimely,hindi panahon
unsure,hindi panatag
irregular,hindi panay
especial,hindi pangkaraniwan
uncommon,hindi pangkaraniwan
phenomenon,hindi pangkaraniwang bagay
unofficial,hindi pangtungukiln
atheism,hindi paniniwala sa diyos
uneven,hindi pantay
undoubted,hindi pinag-aalinlanganan
unstudied,hindi pinag-aralan
untrained,hindi pinag-aralan
untutored,hindi pinag-aralan
disabled,hindi pinagana
unearned,hindi pinaghirapan
unexpanded,hindi pinalaking
impermissible,hindi pinapahintulutan
disallowed,hindi pinayagan
undated,hindi pinetsahan
unselected,hindi pinili
lubberly,hindi pino
understaffed,hindi pinuno ang mga tauhan
unmanned,hindi pinuno ang mga tauhan
uncut,hindi pinutol
unplanned,hindi planadong hindi
ungodly,hindi relihiyoso
otherworldly,hindi sa daigdig na ito
atonal,hindi sa tono
scratchy,hindi sanay
unaccustomed,hindi sanay
unskilled,hindi sanay
dauber,hindi sanay na pintor
unconformable,hindi sang-ayon
nay,hindi sang-ayong boto
insufficient,hindi sapat
unsatisfying,hindi sapat
dispensable,hindi sapilitan
unwarranted,hindi sapilitan
unsecured,hindi secure
uncivilised,hindi sibilisado
unpopular,hindi sikat
accidental,hindi sinasadya
coincidental,hindi sinasadya
incidental,hindi sinasadya
incidentally,hindi sinasadya
unintentional,hindi sinasadya
unmeant,hindi sinasadya
unwilled,hindi sinasadya
inadvertently,hindi sinasadyang
unintentionally,hindi sinasadyang
mischance,hindi sinasadyang pangyayari
censoring,hindi sine-censor
unspoiled,hindi sinira
asocial,hindi sosyal
unthinkable,hindi sukat akalain
evade,hindi sumagot nang tuwiran
disaccord,hindi sumang-ayon
disagree,hindi sumang-ayon
disagrees,hindi sumang-ayon
disfavour,hindi sumang-ayon
dissent,hindi sumang-ayon
frown,hindi sumang-ayon
oppose,hindi sumang-ayon
unassuming,hindi suplado
unsupported,hindi suportadong
improper,hindi tama
improperly,hindi tama
incorrect,hindi tama
miscomprehension,hindi tamang pag-unawa
misreading,hindi tamang pagbasa
misapplication,hindi tamang paggamit
misconstruction,hindi tamang pagpapaliwanag
mistranslation,hindi tamang pagsasalin
misquotation,hindi tamang pagsipi
undeserved,hindi tampat
recondite,hindi tanyag
undistinguished,hindi tanyag
crooked,hindi tapat
dishonest,hindi tapat
treacherous,hindi tapat
unfair,hindi tapat
unfaithful,hindi tapat
buncombe,hindi tapat na pag-uusap
bunkum,hindi tapat na pag-uusap
undone,hindi tapos
unfinished,hindi tapos
impenetrable,hindi tatagusan
impermeable,hindi tatagusan
invulnerable,hindi tinatablan
unaffected,hindi tinatablan
weatherproof,hindi tinatablan ng panahon
inadmissible,hindi tinatagusan
unspecified,hindi tinukoy
unaided,hindi tinulungan
indigested,hindi tinunaw
unpractised,hindi tinutupad
atypical,hindi tipiko
arguable,hindi tiyak
uncertain,hindi tiyak
undetermined,hindi tiyak
mock,hindi totohanan
false,hindi totoo
fictive,hindi totoo
spurious,hindi totoo
untrue,hindi totoo
conflicting,hindi tugma
ageless,hindi tumatanda
inaccurately,hindi tumpak
acquiesce,hindi tumutol
assumed,hindi tunay
illusory,hindi tunay
phoney,hindi tunay
quack,hindi tunay
sundog,hindi tunay na araw
cloudland,hindi tunay na bansa
dreamland,hindi tunay na bansa
renege,hindi tuparin ang pangako
curved,hindi tuwid
circuitous,hindi tuwiran
evasive,hindi tuwiran
unachieved,hindi umaabot
discontinuous,hindi walang patlang
erroneously,hindi wasto
wrongly,hindi wasto
unknowingly,hindi-
anecdotal,hindi-maaasahang
respiration,hinga
regarding,hinggil sa
asking,hingi
limping,hingkod
absorbed,hinihigop
encouraged,hinihikayat
demanding,hinihingi
overblown,hinihip
recruited,hinikayat na
requested,hiniling
breath,hininga
nominated,hinirang
pollex,hinlalaki
ripe,hinog
stops,hinto
forefinger,hintuturo
inference,hinuha
predicts,hinuhulaan
judged,hinuhusgahan
predicted,hinulaang
arrested,hinuli
caught,hinuli
hypnosis,hipnosis
hypnotist,hipnotisador
hypnotism,hipnotismo
prawn,hipon
hippopotamus,hipopotamo
borrowed,hiram
hardship,hirap
acquainted,hirati
habituated,hirati
diagonal,hiris
hits,hit
thigh,hita
sipping,hithit
catfish,hito
betel,hitso
appearance,hitsura
looks,hitsura
duotone,hitsurang duotone
cut,hiwa
notching,hiwa
sliced,hiwa
slices,hiwa
placket,hiwa sa damit
separately,hiwa-hiwalay
detached,hiwalay
discrete,hiwalay
estranged,hiwalay
separate,hiwalay
separated,hiwalay
agreeableness,hiyang
suited,hiyang
gems,hiyas
hobbledehoy,hobeldehoy
hovercraft,hoberkrap
hogback,hogbak
hogging,hoging
shinny,hokiy
hocus,hokus
holdall,holdal
holdback,holdbak
haulm,holm
wholemeal,holmil
holograph,holograp
holography,holograpya
hauler,holyey
haulier,holyey
homestead,homisted
homograph,homograp
homologate,homologeyt
homologous,homologo
homophone,homopon
pederast,homoseksuwal
homoeopathic,homyopatiko
homoeopath,homyopato
homoeopathy,homyopatya
honourably,honorably
honorarium,honoraryum
honouring,honoring
horary,horari
horrent,horent
hormone,hormon
horoscopes,horoscope
whoreson,horson
hortative,hortatibo
hortatory,hortatori
horticultural,hortikultural
horticulturist,hortikulturista
hospice,hospisyo
hospitalisations,hospitalizations
hospitalised,hospitalized
hosteller,hosteler
timer,hronometrahisto
shoo,hu
undressed,hubad
disrobe,hubarin
pinto,hubera
trained,hubog
judgeship,hudikatura
indication,hudyat
alarum,hudyat ng alarma
gambler,hugador
cleansing,hugas
ransacked,hughog
rinsed,hughog
profile,hugis
shape,hugis
shapes,hugis
oval,hugis-itlog
rectangular,hugis-parihaba
triangular,hugis-tryanggulo
hollowness,hukag
excavation,hukay
pit,hukay
pitfall,hukay na patibong
excavate,hukayin
unearth,hukayin
exhume,hukayin ang patay
disinter,hukayin sa libingan
armies,hukbo
army,hukbo
troops,hukbo
navy,hukbong-dagat
infantry,hukbong-lakad
judge,hukom
bench,hukuman
court,hukuman
augury,hula
prediction,hula
predictions,hula
prophecy,hula
foresee,hulaan
guess,hulaan
predict,hulaan
prognosticate,hulaan
suffix,hulapian
last,huli
late,huli
latter,huli
apprehend,hulihin
deadline,huling araw o oras
mailbox,hulugan ng sulat
counteract,humadlang
deter,humadlang
zip,humaging
mourn,humagulgol
slamming,humahampas
thumping,humahampas
draws,humahatak
chortle,humalakhak
groan,humalinghing
neigh,humalinghing
whinny,humalinghing
abase,humamak
contemn,humamak
affront,humamak nang lantaran
batter,humampas
clout,humampas
drub,humampas
swat,humampas
swipe,humampas
quest,humanap
seek,humanap
admire,humanga
culminate,humantong
led,humantong
redound,humantong
shamble,humapay-hapay
totter,humapay-hapay
constrict,humapit
infuse,humawa
approximate,humigit-kumulang
approximation,humigit-kumulang na katiyakan
abuzz,humihiging
sobbing,humihikbi
urging,humihimok sa
breathless,humihingal
apologetic,humihingi ng tawad
bestir,humikayat
verge,humilig
requestor,humiling
croon,humimig
bate,humina
subside,humina
breathe,huminga
respire,huminga
exhale,huminga nang palabas
beg,humingi
excuse,humingi ng paumanhin
apologise,humingi ng tawad
appoint,humirang
imbue,humitik
scotch,humiwa
humourless,humorless
lull,humpay
humming,humuhuni
abate,humulas
diminish,humulas
ooze,humulas
cheep,humuni
pushed,hunhon
chirp,huni
croak,huni
hum,huni
subsided,hupa
amok,huramentado
amuck,huramentado
jurisdictional,hurisdiksiyunal
jurisdiction,hurisdiksyon
jurisprudence,hurisprudensya
baker,hurnero
arranging,husay
efficiency,husay
tribunal,husgado
justice,hustisya
swindling,huthot
copied,huwad
counterfeit,huwad
falsified,huwad
imitated,huwad
reproduced,huwad
dismiss,huwag dinggin
exclude,huwag isama
shush,huwag magsalita
perpetuate,huwag makalimutan
disable,huwag paganahin
disinherit,huwag pamanahan
ignore,huwag pansinin
pattern,huwaran
bullfight,huwego de toro
hieratic,hyeratiko
hieroglyphics,hyeroglipika
hieroglyphic,hyeroglipiko
hieroglyph,hyeroglipo
hypnotised,hypnotized
heuristic,hyuristiko
browse,i-browse
configure,i-configure
decrypt,i-decrypt
edit,i-edit
flip,i-flip
highlight,i-highlight
reloading,i-load muli
maximise,i-maximize ang
plugging,i-plug
previewed,i-preview
redirect,i-redirect
reformat,i-reformat
reset,i-reset ang
restarting,i-restart
restart,i-restart ang
sync,i-sync
troubleshoot,i-troubleshoot
unblock,i-unblock
undock,i-undock
adapt,iangkop
different,iba
exceptionally,iba
other,iba
variant,iba
differently,iba pa
notions,iba pang bagay-
souse,ibabad
surfaces,ibabaw
overthrow,ibagsak
transform,ibahin ang anyo
variegate,ibahin ang anyo
permute,ibahin ang ayos
rearrange,ibahin ang ayos
reword,ibahin ang mga salita
restore,ibalik
revert,ibalik
recommit,ibalik na muli sa komite
reinstate,ibalik sa dating kalagayan
reclaim,ibalik sa mabuting kalagayan
conjugate,ibanghay
imbed,ibaon
proscribe,ibawal
disburse,ibayad
sell,ibenta
reselling,ibenta muli
would,ibig
revengeful,ibig maghiganti
vengeful,ibig maghiganti
acquisitive,ibig na magtamo
ie,ibig sabihin
mean,ibig sabihin
imprison,ibilanggo
incarcerate,ibilanggo
posed,ibinabanta
returned,ibinalik
reverted,ibinalik
jailed,ibinilanggo
broadcasting,ibinobrodkast
pheasant,ibon na mahaba ang balahibo
owlet,ibon ng aulit
ibis,ibon ng aybis
chaffinch,ibon ng chaffinch
dunlin,ibon ng danlin
dotterel,ibon ng dotrel
jacksnipe,ibon ng dyeksnaip
jay,ibon ng dyey
skylark,ibon ng iskailark
catbird,ibon ng katbird
kestrel,ibon ng kestrel
kiwi,ibon ng kiwi
marabou,ibon ng marabu
mockingbird,ibon ng mokimbed
moorfowl,ibon ng muegeim
osprey,ibon ng ospri
redbreast,ibon ng redbrest
redpoll,ibon ng redpol
redstart,ibon ng redstart
sandpiper,ibon ng senpaiper
ouzel,ibon ng usel
penguin,ibong dagat
thunderbird,ibong kulog
snowbird,ibong niyebe
titmouse,ibong titmaus
pour,ibuhos
tun,ibuhos sa bariles
barrel,ibuhos sa mga bariles
unclose,ibukas
adduce,idahilan
ascribe,idahilan
undertake,idaos
idealist,idealista
idealised,idealized
ideology,ideolohiya
concludes,idinagdag niya
deposited,idineposito
idolatry,idolatrya
idolised,idolized
idol,idolo
idols,idolo
retch,iduwal
dialect,idyoma
idiosyncratic,idyosinkratiko
eel,igat
awarded,iginawad
asserted,iginiit
ignoring,ignora
ignored,ignorado
unconsidered,ignorado
unawareness,ignoransiya
figs,igos
briefness,igsi
shortness,igsi
daughter,iha
compare,ihambing
align,ihanay
redact,ihanda ang sinulat upang mailathala
proffer,ihandog
broiling,ihaw
broiler,ihawan
grille,ihawan
urine,ihi
asserts,ihinahayag
discontinue,ihinto
isolate,ihiwalay
differentiates,iiba
accumulating,iipon
structuring,iistraktura
millionth,ika-angaw
sixth,ikaanim
sixtieth,ikaanimnapu
quart,ikaapat na bahagi ng isang galon
fortieth,ikaapatnapu
connect,ikabit
eighteenth,ikalabing-walo
thirteenth,ikalabintatlo
thirtieth,ikalabintatlo
disseminate,ikalat
fifties,ikalimampu
fifth,ikalimang
gloat,ikalugod
deject,ikalungkot
inlay,ikalupkop
lock,ikandado
seventh,ikapito
spool,ikarete
load,ikarga
tenth,ikasampu
centenary,ikasandaang taong anibersaryo
centennial,ikasandaang taong anibersaryo
ninth,ikasiyam
ninetieth,ikasiyamnapu
ye,ikaw
indispose,ikawala ng gana
incapacitate,ikawala ng kaya
eighth,ikawalo
shrug,ikibit
appended,ikinakabit
categorised,ikinategorya
computerise,ikompyuter
iconography,ikonograpia
ichthyology,iktiolohiya
ictus,iktus
cote,ikulong
encage,ikulong
shut,ikulong
pivot,ikutan
seethe,ilaga
ward,ilagan
proliferate,ilaganap
install,ilagay
put,ilagay
mast,ilagay ang palo
harmonise,ilagay sa armonya
cage,ilagay sa hawla
shelve,ilagay sa istante
environ,ilagay sa kapaligiran
compromise,ilagay sa kompromiso
standardise,ilagay sa pamantayan
endanger,ilagay sa panganib
plight,ilagay sa panganib
sack,ilagay sa sako
tabulate,ilagay sa talahanayan
endorse,ilagda
admix,ilahok
interlace,ilala
releasing,ilalabas
invests,ilalagay
bottom,ilalim
subsoil,ilalim ng lupa
plinth,ilalim ng pedestal
smear,ilalin
few,ilan
some,ilan
isolated,ilang
several,ilang
sojourn,ilang araw na paninirahan
tulips,ilang-ilang
expose,ilantad
elusiveness,ilap
wildness,ilap
depict,ilarawan
describe,ilarawan
illustrate,ilarawan
publicise,ilathala
skylight,ilaw buhat sa kisame
earthlight,ilaw galing sa mundo
gaslight,ilaw na de gas
headlight,ilaw na pangunahan
torchlight,ilaw na sulo
firelight,ilaw ng apoy
candlelight,ilaw ng kandila
lamplight,ilaw ng lampara
sunlamp,ilaw ng liwanag ng araw
footlights,ilaw sa entablado
avert,ilayo
illegal,ilegal
illegally,ilegal na
unlawfulness,ilegalidad
bury,ilibing
entomb,ilibing
inter,ilibing
exempt,ilibre
mislead,iligaw
save,iligtas
divert,ilihis
river,ilog
rivers,ilog
brook,ilug-ilugan
rivulet,ilug-ilugan
illuminated,iluminado
nosey,ilungan
nosy,ilungan
launch,ilunsad
designer,ilustrador
illustrator,ilustrador
illusion,ilusyon
effigy,imahen
imagination,imahinasyon
fanciful,imahinatibo
storage,imbakan
reservoir,imbakan ng tubig
inventions,imbensyon
inventory,imbentaryo
invented,imbento
inventor,imbentor
immensity,imensidad
immigrant,imigrante
immigrants,imigrante
immigration,imigrasyon
suggested,iminungkahi
forged,imitasyon
imitation,imitasyon
imitations,imitasyon
unreal,imitasyon
immobiliser,immobilizer
immortalised,immortalized
modelled,imo-modelo
immoral,imoral
dogface,impanterya
infection,impeksiyon
infections,impeksyon
imperilled,imperiled
imperfective,imperpekto
disrespectfulness,impertinensiya
imperial,imperyal
imperialism,imperyalismo
imperialist,imperyalista
imperialistic,imperyalista
empire,imperyo
infinitive,impinitibo
deflated,impis
glottal,impit
guttural,impit
inflectional,impleksyonal
implications,implikasyon
influence,impluwensiya
influencing,impluwensya
informal,impormal
informally,impormal
information,impormasyon
capitally,importante
kingpin,importanteng tao
importers,importer
impossible,imposible
burden,imposisyon
infrastructure,imprastraktura
impresario,impresaryo
impression,impresyon
impressionism,impresyonismo
impressionist,impresyonista
imprints,imprint
improbability,improbabilidad
improvised,improbisado
hell,impyerno
inferno,impyerno
propound,imungkahi
headland,imus
promontory,imus
ins,in
mom,ina
housewife,ina ng tahanan
notifying,inaabisuhan
abusing,inaabuso
eliminates,inaalis
mouldy,inaamag
godchild,inaanak
goddaughter,inaanak na babae sa binyag
godson,inaanak na lalaki sa binyag
claimed,inaangkin
dreamily,inaantok
drowsily,inaantok
expectations,inaasahan
expected,inaasahan
hope,inaasahan
anticipated,inaasahang
projected,inaasahang
prospect,inaasam-asam
adjusts,inaayos
kidnapped,inagaw
hen,inahin
sow,inahing baboy
mare,inahing kabayo
nestling,inakay
alerted,inalertuhan
insulted,inalipusta
removed,inalis
dehydrated,inalis ang tubig
disqualified,inalis ng karapatan
shaken,inalog
niceness,inam
amended,inamyendahan
motherland,inang-bayan
grandchildren,inapo
approves,inaprubahan
enlisted,inarkila
salted,inasnan
marinated,inatsara
furnished,inayos
cadence,indayog
individualised,indibidwal
individuals,indibidwal
industrialisation,industrialization
industrialised,industrialized
industries,industriya
manufacturing,industryal
industrialism,industryalismo
industrialist,industryalista
encrypts,ine-encrypt
enamelled,inenamel
endorsed,inendorso
overloading,ingagkakargaang labis
circumspection,ingat
treasurer,ingat-yaman
noise,ingay
tinnitus,ingay sa tainga
envy,inggit
engineer,inhinyero
engineers,inhinyero
indexes,ini-index
adjusted,iniakma
anchored,iniduong
elected,inihalal
presented,iniharap
barbecued,inihaw
broiled,inihaw
grilled,inihaw
roasted,inihaw
breathed,inihinga
baked,inihurno
investigating,iniimbestigahan
heated,iniinitan
allotted,inilaan
reallocated,inilaan ng
drawn,inilabas
bested,inilagay
allocated,inilalaan
exposes,inilalantad
serial,inilalathala nang baha-bahagi
delineated,inilarawan
described,inilarawan
stylised,inilarawan sa pangkinaugalian
laid,inilatag
moved,inilipat
launched,inilunsad
invitee,inimbitahan
mounted,inimuntar
inning,ining
engineered,ininhinyero
bored,inip
registered,inirehistro
recommended,inirerekumendang
prescribed,inireseta
asphyxiation,inis
irritated,inis
suffocated,inis
suffocation,inis
styled,inistilo
heat,init
hotness,init
temper,init ng ulo
initialled,initialed
reported,iniulat
commanded,iniutos
associates,iniuugnay
correlates,iniuugnay
incompatibility,inkompatibilidad
incorporated,inkorporada
drinking,inom
timed,inorasan
inputs,input
enquires,inquires
insect,insekto
insects,insekto
millipede,insekto ng milipid
scarab,insekto ng skarab
sawfly,insekto ng soplai
censer,insensaryo
incense,insenso
incentive,insentibo
incentives,insentibo
incinerator,insinerador
inspection,inspeksyon
inspiration,inspirasyon
installation,instalasyon
instalments,installment
institution,institusyon
institutions,institusyon
institutionalisation,institutionalization
institutionalise,institutionalize
institutionalising,institutionalizing
institute,instituto
instructors,instructor
instrument,instrumento
insults,insulto
integers,integer
integrity,integridad
intentions,intensyon
intentional,intensyonal
interactively,interactive
interest,interes
interested,interesado
interiors,interior
interlude,intermedyo
internalise,internalize
internalised,internalized
international,internasyonal
internationalism,internasyonalismo
internationalist,internasyonalista
internationalisation,internationalize
internationalise,internationalize
internationalised,internationalized
interrogation,interogasyon
interpretation,interpretasyon
comprehend,intindihin
extrapolate,intindihin mula sa data
intolerant,intolerante
intriguer,intrigante
intuition,intuwisyon
intuitional,intuwitibo
beverage,inumin
beverages,inumin
drink,inumin
drinks,inumin
quencher,inumin
refresher,inumin
compote,inumin mula sa prutas
placenta,inunan
instructed,inutusan
persecuted,inuusig
persecuting,inuusig
invertebrates,invertebrate
invocations,invocation
yourselves,inyong sarili
ionising,ionizing
chaff,ipa
republish,ipa-publish muli
spay,ipaalis ang bahay-itlog
expatriate,ipadala sa ibang bayan
resending,ipadalang muli
forbid,ipagbawal
interdict,ipagbawal
prohibit,ipagbawal
inform,ipagbigay-alam
notify,ipagbigay-alam
resent,ipagdamdam
celebrate,ipagdiwang
consign,ipagkatiwala
entrust,ipagkatiwala
posit,ipagpalagay
suppose,ipagpalagay
postpone,ipagpaliban
barter,ipagpalit
dilate,ipagparangalan
flaunt,ipagparangalan
protect,ipagtanggol
cudgel,ipagtanggol ang kapwa
commemorate,ipagunita
announce,ipahayag
declare,ipahayag
express,ipahayag
proclaim,ipahayag
exuberate,ipahayag ang kasayahan
indicate,ipahiwatig
superimpose,ipaibabaw
betroth,ipakipagkasundong pakasal
meld,ipakita ang kombinasyon
mettle,ipakita ang tapang
crucify,ipako sa krus
assume,ipalagay
deem,ipalagay
explain,ipaliwanag
unscramble,ipaliwanag
distribute,ipamahagi
unleash,ipamalas
evince,ipamalas nang maliwanag
redistributed,ipamudmod muli
propose,ipanukala
forwarded,ipapasa
customise,ipasadya
summon,ipatawag
enforce,ipatupad
injunctive,ipinag-utos
forbidden,ipinagbabawal
proscribed,ipinagbabawal
restricted,ipinagbabawal
entrusted,ipinagkatiwala
deferred,ipinagpaliban
postponed,ipinagpaliban
shelved,ipinagpaliban
exchanged,ipinagpapalit
discontinued,ipinagpatuloy
professed,ipinagtapat
protectorate,ipinagtatanggol na lugar
regulating,ipinaguutos
declared,ipinahayag
expressed,ipinahayag
manifested,ipinahayag
proclaimed,ipinahayag
allowable,ipinahihintulot na
lent,ipinahiram
introduced,ipinakilala
affianced,ipinakipagkasundong pakasal
nailed,ipinako
crucified,ipinako sa krus
ejected,ipinalabas
presumable,ipinalalagay
reputed,ipinalalagay
explained,ipinaliwanag
distributed,ipinamamahagi
testamentary,ipinamana
highborn,ipinanganak sa yaman
preached,ipinangaral
proposed,ipinanukalang
proclaiming,ipinapahayag
implied,ipinapahiwatig
illative,ipinapahiwatig ang hinuha
displayed,ipinapakita
shown,ipinapakita
displays,ipinapakita ng
nailing,ipinapako
enforced,ipinapatupad
implements,ipinapatupad ng
entered,ipinasok
inserted,ipinasok
operative,ipinasusunod
implemented,ipinatupad
painted,ipininta
smuggled,ipinuslit
cockroach,ipis
hairpin,ipit
hippodrome,ipodromo
savings,ipon
repositioned,iposisyon
whirlwind,ipuipo
anomalous,iregular
irrigated,irigado
irrigator,irigador
douche,irigahan
despising,iring
routed,iruruta
one,isa
another,isa pa
tripe,isa sa tatlong magkakakambal
triplet,isa sa tatlong magkakakambal
individually,isa-isa
consider,isaalang-alang
adjust,isaayos
arranged,isagawa
singular,isahan
execute,isakatuparan
implement,isakatuparan
rationalise,isakatwiran
indict,isakdal
prosecute,isakdal
translate,isalin
transfuse,isalin ang dugo
transcribe,isalin sa ibang papel
append,isama
include,isama
incorporate,isama
coax,isamo
recline,isandig
a,isang
an,isang
something,isang bagay
triad,isang bagay na may tatlong bahagi
certainty,isang bagay na tiyak
steelwork,isang bagay na yari sa asero
shack,isang bahay na sira-sira na
manic,isang buhok
pocketful,isang bulsa
hundred,isang daan
confluence,isang daloy
monotheism,isang diyos
