English,Other
"a small bag for food, clothes etc slung on the back.",beg galas
"a small bag for holding pens, pencils, and other items of stationery.",bekas pensel
"a small bag or sachet of thin paper containing tea, on to which boiling water is poured in a pot or cup.",uncang teh
"a small bag sewn into or on to clothes, for carrying things in",poket
a small ball of a chemical used to protect clothes from clothes moths.,ubat gegat
"a small ball or tablet of medicine, to be swallowed",pil
"a small bay in the coastline of a sea, lake etc",serokan
a small bay or inlet of the sea,teluk kecil
a small bed with high sides for a child etc : cribAmerican,katil budak
a small bite,gigit
a small black raisin or dried seedless grape,anggur
"a small black-topped lump in a pore of the skin, especially of the face",bintik hitam
"a small blast of air, wind etc; a gust",tiupan
"a small blood-sucking insect that lives in houses, especially beds",pijat
a small board with a clip at the top for holding paper in place so that you can write on it while you are standing or moving around,papan klip
a small boat carried on a larger boat to take passengers ashore.,bot kecil
a small boat for one or two people that is ridden like a motorcycle.,bot persendirian
a small boat which carries stores or passengers to and from a larger boat.,bot kecil
a small boat with a powerful engine that can travel very fast.,bot laju
"a small boat with a very powerful engine, for towing larger ships.",kapal tunda
"a small bomb, especially one thrown by hand",bom tangan
a small book giving information about (how to do) something,buku panduan
a small book in which to write notes,buku catatan
"a small book of information in alphabetical order, especially a guide to the streets of a town or city.","A hingga Z, A-Z"
"a small book with loose pages or a small computer that you use to write down important information such addresses, phone numbers, and the dates of meetings.",pengurus maklumat peribadi
a small box for keeping tea-leaves in.,bekas teh
a small branch of a tree,ranting
a small brightly-coloured/-colored American bird which makes a humming sound with its wings.,burung madu
"a small brightly-coloured/brightly-colored fresh-water fish, often kept in aquariums.",ikan gupi
a small brown prickly-backed animal.,landak kecil
a small brown spot on the skin,bintik hitam
a small brush used for cleaning one’s nails.,berus kuku
"a small building for sitting in, in a garden.",pondok musim panas
a small bunch of flowers,sejambak bunga
"a small bunch or clump (of grass, hair, feathers etc)",jambak
a small burrowing animal with very small eyes and soft fur.,tikus tanah
"a small bus, usually with only a dozen seats or so",bas mini
a small bush or woody plant,pokok renek
"a small carrier with one wheel at the front, and two legs and two handles at the back",kereta sorong
a small case for holding jewels etc,bekas barang berhias
a small change which is made to a law or document,pindaan
a small child,budak kecil
"a small circle eg of gold or silver, sometimes having a jewel set in it, worn on the finger",cincin
a small cloth bag filled with beans which is used by children in games that involve throwing and catching.,beg kekacang
a small community,penempatan
a small compartment for a given purpose,pondok telefon
"a small compartment for letters, papers etc in a desk etc or eg hung on the wall of an office, staffroom etc",petak surat
a small computer disk for storing information.,disket
"a small concealed hut etc from which birds etc can be watched, photographed etc.",tempat menghendap
a small container for women’s face powder,bedak kompak
a small container in which peppercorns are ground into a powder.,pengisar lada
a small container used by soldiers for holding water,tabung air
"a small crab, the male of which has an enlarged claw.",ketam rebab
a small crease on the skin (usually on one’s face),kedutan
a small crease on the skin (usually on one’s face),kerutan
a small creeping insect,sejenis serangga
a small crown,mahkota kecil
a small cube of ice used for cooling drinks etc,ketul ais
a small cube of sugar used for sweetening tea etc.,ketul gula
"a small cube, usually with numbered sides or faces, used in certain games",dadu
a small cube-shaped mass of sugar,ketul gula
a small cupboard in front of the passenger seat in a car.,tempat simpan barang kecil
"a small cupboard, especially for sports equipment.",lokar
a small cushion or similar object into which pins are pushed for keeping.,kusyen peniti
a small cut,calar
"a small decorative evergreen shrub or tree grown in a pot, which has been prevented from growing to its usual size by various methods.",bonzai
a small deer found in Europe and Asia.,kancil
a small device for holding (a door etc) in place,pemegang
a small devil or wicked spirit.,anak syaitan
"a small door, or opening, in a floor or ceiling",pintu kolong
"a small drink, especially of spirits.",arak
a small drop of a liquid or sticky substance,globul
a small edible European shellfish,kerang
a small edible fish in the herring family,pilkard
a small electronic device that controls the flow of an electric current.,transistor
a small electronic device used by the person carrying it for receiving short messages,alat bip
a small electronic device used by the person carrying it for receiving short messages.,alat kelui
a small electronic instrument which helps deaf people to hear better by making sounds louder by means of an amplifier.,alat pendengaran
a small enclosed platform etc that moves up and down between floors carrying goods or people; elevatorAmerican,lif
"a small enclosure, usually for animals",petak
a small exploding device giving off a colourful display of lights,bunga api
a small exploding firework,mercun
a small fast aircraft designed to shoot down other aircraft.,pesawat tempur
a small fast boat that is powered by an engine.,motorbot
a small fault in a person’s speech,kecacatan
"a small field, containing grass and usually near a house or stable, in which horses etc are often kept.",padang kecil utk kuda
"a small fish found in shallow coastal waters, able to jump about and climb low rocks to look for food.",ikan belacak
a small fish with a salty taste,ikan bilis
"a small flag, usually in the shape of a long narrow triangle",panji-panji
"a small flat piece of some material attached to, or part of, something larger, which stands up so that it can be seen, held, pulled etc",hujung bungkusan yg terjulur yg boleh ditarik utk membuka bungkusan tersebut
"a small flat piece of wood etc, with a hole for the thumb, on which an artist mixes his colours/colors.",pelet
a small flat strip of wood or card coated with emery powder and used for filing the fingernails.,emeri
a small flat-bottomed Chinese boat.,sampan
"a small folding chair on wheels that you use to push along a small child; buggyBritish , pushchairBritish",stroller
"a small forked stick with an elastic string fixed to the two prongs for firing small stones etc, usually used by children; slingshotAmerican",lastik
a small front-door key,anak kunci
"a small gas light eg on a gas cooker, which burns continuously and is used to light the main gas jets when they are turned on",api pandu
"a small gas or electric water heater in a bathroom, kitchen etc.",pancutan air panas
a small gelatine case containing a dose of medicine etc,kapsul ubat
a small golden-yellow fish often kept as a pet,ikan emas
a small grand piano.,piano
a small graphic sign on a computer screen representing an application that the user can choose,ikon
a small group of musical notes which follow each other to make a definite individual section of a melody,rangkai lagu
a small group of people formed for business or criminal purposes,kumpulan
a small group of soldiers drilled or working together,skuad
a small group of words (usually without a finite verb) which forms part of an actual or implied sentence,frasa
a small gun that you hold with one hand when you fire it,pistol
"a small gun, held in one hand when fired",pistol
a small hard ball of glass used in children’s games,guli
a small hard biscuit fed to dogs.,makanan anjing
a small hard growth on the skin,"ketuat, kutil"
a small hard object that is sometimes formed in the gall bladder.,batu karang
a small hidden microphone,peranti pepijat
a small hill at the foot of a mountain,perbukitan
a small hill or heap of earth etc,timbunan
a small hill.,anak bukit
"a small hole in body tissue, especially one caused by disease",vakuol
a small hole in fabric etc for a cord etc.,lubang kecil
"a small hole, or a number or line of small holes, made in a sheet of paper etc",tebukan
a small hollow especially on the surface of the skin,lesung pipit
a small hollow made by pressure or a blow,kemik
a small hollow part or lump in the middle of someone’s stomach where the umbilical cord was cut at birth; navel.,pusat
a small horse,kuda padi
a small hotel,rumah tumpangan
a small house or hut (made eg of logs),kabin
"a small house or shelter, usually made of wood",pondok
"a small house, especially in the country or in a village",kotej
"a small house, especially one at a gate to the grounds of a large house.",rumah pekerja
a small inexpensive restaurant.,restoren kecil
a small inflamed swelling on the eyelid.,ketumbit
"a small inlet, especially off a river.",suar
"a small instrument for telling the time by, worn on the wrist or carried in the pocket of a waistcoat etc",jam tangan
"a small instrument with a rough surface, used for smoothing or shaping the edges of one’s finger-nails.",pengikir kuku
a small instrument with a sharp point or points that a rider wears on his heels and digs into the horse’s sides to make it go faster.,taji
a small isolated area or group,kawasan
"a small jar or bottle for salt, pepper, vinegar etc.",peranggu
"a small jumping animal, without a tail, that lives on land and in water",katak
a small kitchen.,dapur kecil
"a small knife with a thin blade, used in surgical operations.",skalpel
a small knife with a thin pointed blade.,stiletto
a small knob pressed to operate something,butang
a small lake or pool,kolam
"a small lever on a gun, which is pulled to make the gun fire",picu
"a small lever, handle or other device eg for putting or turning an electric current on or off",suis
a small lizard which is able to change colour/color.,sesumpah
"a small low basin with taps/faucets in the bathroom, which you sit on to wash your bottom.",bidet
"a small low table in a living room, on which you put newspapers, magazines, cups etc",meja kopi
a small lump of anything soft or moist,sedikit
a small many-legged creature with a long round body.,ulat gonggok
"a small map, picture etc that has been put in the corner of a larger one",sisipan
"a small mark or stain (made by mud, paint etc)",bintik
a small mat for putting under a drinking glass etc,lapik gelas
"a small meal in the afternoon (afternoon tea) or a larger one in the early evening, at which tea is often drunk",minum petang
a small meteor that has fallen to earth,meteor kecil yang jatuh ke bumi
a small musical instrument played by blowing or sucking air through its metal pipes.,harmonika
"a small narrow opening, especially one to receive coins",lubang alur
a small number,beberapa kerat
a small number (emphasizing that there are indeed some),sedikit
a small number; less than half,minoriti
"a small often flat, usually paper or cardboard container, especially one in which food is sold or in which small objects are sent through the post",paket
a small open container for waste paper and other rubbish; wastepaper basketBritish,bakul sampah
a small ornament that is worn on a chain or bracelet,tangkal
a small oven for toasting bread or baking food.,ketuhar pembakar roti
"a small paper-covered book usually giving information, expressing an opinion on a popular subject etc",risalah
a small part,sebahagian kecil
"a small part added to the end of a word that changes the meaning, for example ’-ness’ at the end of ’goodness’ or ’-ly’ at the end of ’quickly’.",akhiran
a small part of a larger piece of public ground rented to a person to grow vegetables etc.,peruntukan
a small part of a solid substance (eg salt or ice) which has a regular shape,kristal
a small part or an item,detail
a small part projecting from a plant,papila
"a small pavement in the middle of a road, for pedestrians to stand on their way across.",pulau pembahagi lalu lintas
a small pet dog.,anjing kecil kesayangan
a small picture or design at the beginning or end of a book.,vignet
"a small pie made by wrapping pastry around meat, vegetables, or cheese and baking it",pai
a small piece,secebis
a small piece cut off,guntingan
a small piece left over,puntung
a small piece of a plant; a twig,ranting
"a small piece of baked bread dough, used eg for sandwiches",roti yang digulung
a small piece of electronic equipment that has parts which you wear in your ears to listen to a radio or personal stereo,fon telinga
a small piece of electronic equipment which is connected to a screen for playing video games,konsol
"a small piece of fried or toasted bread, served in soup etc.",kruton
a small piece of ground,petak
a small piece of jewellery/jewelry which someone wears because they believe that it will protect them from danger or evil,tangkal
a small piece of land eg for use as a gardening area or for building a house on,petak
a small piece of metal shaped like a J fixed at the end of a fishing-line used for catching fish etc,cangkuk
"a small piece of notepaper, often folded like a card and with a picture on it, used for short letters; note cardAmerican",catatan
a small piece of plastic etc for plucking the strings of a guitar.,plektrum
a small piece of soft material which you put in your ear to keep noise or water out,pemalam telinga
"a small piece of something, especially food",sedikit
"a small piece of wood, plastic etc for picking out food etc from between the teeth.",pencungkil gigi
"a small piece or amount or a small number left over from a larger piece, amount or number","baki, sisa"
a small piece or fragment,cebisan
a small pier for use as a landing-place,jeti
a small pier for use as a landing-place,pangkalan
a small place or stall where one can mark one’s voting-paper.,petak mengundi
a small plant in the buttercup family which has flowers shaped like cups.,anemone
a small plant that has three round green leaves on each stem and is the national symbol of Ireland.,syamrok
a small plastic container of ink for a printer,kartrij
"a small plastic lens on the eyeball worn, instead of spectacles, to improve sight",kanta lekap
a small poisonous snake.,ular adder
a small portable light worked by an electric battery; flashlight( American),lampu suluh
a small pot for ink.,tempat dakwat
"a small power-driven machine with an arrangement of steel prongs which can lift, raise up high and carry heavy things and stack them where required.",kereta forklift
"a small printed label fixed to a letter, parcel etc to show that postage has been paid.",setem pos
a small printed notice.,surat pemberitahuan
a small private hospital.,rumah penjagaan
a small quantity,sedikit
a small quantity (of liquid),setitis
a small quantity (of liquid) falling in drops,titisan
a small quantity of liquid,lelehan
a small quantity of something,sedikit
a small quantity or degree,secubit
a small railway station,stesen kereta api kecil
a small river or brook,anak sungai
a small river.,anak sungai kecik
"a small roofed stall, either out of doors or in a public building etc, for the sale of newspapers, confectionery etc",gerai
a small room (especially in a prison or monastery),sel
a small room etc closed off in some way from a larger one,kubikel
a small room or compartment containing a telephone for public use.,pondok telefon
a small round cell fragment that helps blood to clot,platelet
a small round container for ice-cream etc,tab
a small round dot or mark (.),perpuluhan
a small round dot or mark (.),titik
a small round green vegetable that resembles a small cabbage,kubis Brussels
"a small round or pear-shaped blob of liquid, usually falling",titisan
a small round pie filled with mincemeat that is traditionally eaten at Christmas.,pai cincang
"a small round piece of metal with a hole through it, for screwing on the end of a bolt to hold pieces of wood, metal etc together",kacang
a small round swelling on the skin,jerawat
"a small round swelling or lump, for example on a plant or part of your body",bintil
"a small rounded part projecting from the surface of the skin or a body part, for example the taste buds on the tongue",papila
a small sac in the body of a plant or animal that contains liquid or gas.,vesikel
a small sailing or rowing boat.,bot kecil
a small sample or experience of something before it happens,contoh
a small section of a room etc formed by part of the wall being set back,rauang didalam bilik
"a small set of buttons that you press to operate an electronic device such as a calculator, a remote control, or a telephone.",pad kekunci
a small shallow dish for placing under a cup,piring alas cawan
a small sharp broken piece of wood etc,selumbar
a small shelter for a sentry.,pondok sentri
a small shop or a counter or table on which goods are displayed for sale,gerai
"a small slice of meat (mutton, veal, pork) on a rib or other bone",hirisan daging
a small soft black fruit that grows on a bush which has thorns,beri hitam
a small soft edible black berry that grows in bunches on a bush,anggur hitam
a small soft round cake.,biskut
a small solid mass of no particular shape,ketul
a small solid wheel or cylinder on which something can be rolled along.,"tayar, silinder"
a small sour red berry that grows on a bush and is used in cooking,kranberi
a small space within a cell which is enclosed by a membrane and usually contains a liquid.,vakuol
a small spoon for use with a teacup,sudu teh
a small spot or stain,titik
a small stand in which slices of toast can be served,rak roti bakar
"a small station where buses, or trains stop.",ibu pejabat
a small statue of a person,patung kecil
a small stream,anak sungai
a small stream flowing out from the ground.,mata air
a small structure in the body that resembles a root.,radikel
a small sum of money given as a reward for good service; a tip.,ganjaran
a small sweet for sucking,lozeng
a small sweet often containing medicine (usually for infections of the mouth or throat etc),pastil
a small swelling eg in an organ of the body.,nodus
a small swelling under the skin that is filled with liquid; blister.,vesikel
a small thin metal or plastic object that women use to hold their hair in place,sepit rambut
a small thin piece of rubber for holding things together or in place,gelang getah
"a small towel used for drying dishes; tea clothBritish , tea towelBritish",kain lap
a small tower,menara kecil
a small trace or amount of something that no longer exists or is disappearing,sisa
a small transparent photograph for projecting on to a screen etc,slide
"a small tray, often made of silver",dulang
a small tree with thorns and white or pink blossom.,semak berduri
a small tropical bird that can mimic human speech.,burung tiung
a small tropical island which has no people living on it,pulau kecil tidak berpenghuni
"a small tube with a bowl at one end, in which tobacco is smoked",paip
a small tube-shaped object on which hair is wound to curl it,penggulung rambut
a small valley; a dip in the ground,lembah
a small variety of domestic fowl,ayam katik
a small vehicle for carrying goods on roads,van
"a small vehicle that can travel underwater, especially a small submarine that can operate at very great depths for scientific research purposes",boleh tenggelam
a small vessel for travelling/traveling over water,bot
a small warship with large guns.,bot pembedil
a small weasel-like kind of animal.,mink
a small wheel on the legs of furniture to make it easier to move,roda
"a small wheeled chair for a child, pushed by its mother etc; strollerAmerican",kereta sorong bayi
"a small wheeled vehicle pushed by hand, for carrying groceries, golf clubs etc",troli
a small wig especially for a man,rambut palsu lelaki
a small wooden structure with bars on every side in which a small child can play safely.,kandang main
"a small writing-board made of this, used by schoolchildren.",batu tulis
"a small written note fixed on or near anything to tell its contents, owner etc",label
"a small, cheap manufactured thing sold as a toy or souvenir",kecil-kecilan
"a small, dirty house.",kediaman yang kotor dan tidak sempurna
"a small, edible kind of sea fish.",ikan hering
"a small, fast car with only two seats.",kereta berkuasa tinggi
"a small, four-legged, fur-covered animal often kept as a pet",kucing
"a small, heavy object which can be put on top of pieces of paper to keep them in place, also used as an ornament",penindih kertas
"a small, light aeroplane/airplane which has no engine.",glider
"a small, light vehicle with three wheels for carrying people or goods, pedalled/pedaled by the operator.",beca roda tiga
"a small, minor road",lorong tepi
"a small, minor street",lorong tepi
"a small, permanent, usually dark, spot on the skin.",tahi lalat
"a small, printed sheet containing information etc",risalah
"a small, round mark",titik
"a small, round mark of a different colour/color from its background",bintik
"a small, sharp piece of steel with a hole (called an eye) at one end for thread, used in sewing etc",jarum
"a small, sometimes flashing, movable symbol on a computer screen that marks the place where the next character typed on the keyboard will appear or where some action is required",kursor
"a small, thin book",buku kecil
"a small, usually dirty, pool (of water)",lopak
"a small, usually round, window in a ship.",tingkap magun
"a small, usually smooth stone",batu kerakal
a smaller body that revolves around a planet,satelit
a smaller part or amount,lebih sedikit
a smear or a blurred mark,kesan kotor
a smell (usually particularly good or bad),bau
a smile of this sort,senyuman sinis
"a smooth board, usually green, for writing or drawing on with crayon or chalk; blackboard.",papan tulis
a smooth piece of grass for playing bowls on.,padang bola golek
a snake.,ular
a snowy slope where people can ski.,lereng untuk main ski
"a soapy liquid or other substance for washing the hair and scalp or for cleaning carpets, upholstery etc",syampu
a social class,kelas sosial
a social class especially in India,kasta
a social gathering at which people dance,dansa
a society of male students in various universities.,perkumpulan mahasiswa
"a society of people who play golf, or the place where they meet",kelab golf
a society or belief that encourages people to start new businesses.,budaya perusahaan
"a society or organization, or the building it uses",institusi
"a society to encourage science, art etc",akademi
a socket on a wall etc into which an electric plug can be fitted.,mata kuasa
a sofa,sofa
"a soft and spongy pink or white sweet/candy made from sugar, gelatine, and egg white",gula-gula marshmallow
a soft black or brown substance consisting of decaying plants which is found under the surface of the ground in damp regions. It is dried and used for fuel and as a fertilizer,gambut
a soft dark brown type of coal with a woody texture.,lignit
a soft food made from crushed peanuts that you eat spread on bread,mentega kacang
"a soft food made from finely chopped meat, fish, or vegetables that you can spread on bread",pate
a soft light plastic material that is used especially for making containers when you want to avoid the loss of heat; Styrofoam,polistirena
"a soft mass of other matter, eg of wood pulp from which paper is made",pulpa
a soft mild white cheese made from sour milk with lumps in it,keju kotej
a soft round chocolate sweet/candy that is often filled with alcohol.,trufel
"a soft substance got from petroleum, used eg in ointments.",jeli petroleum
"a soft substance obtained from the seeds of the cotton plant, used in making thread or cloth",kapas
a soft thick breakfast food made by boiling crushed oats in milk or water; porridgeBritish,mil oat
a soft type of rock made of layers of sand pressed together.,batu pasir
a soft white smooth cheese made with cream,keju krim
"a soft, cushion-like object made of or filled with a soft material, used to prevent damage by knocking, rubbing etc",pad
"a soft, damp mixture, especially one made up of glue and water and used for sticking pieces of paper etc together",pes
"a soft, savoury/savory mixture in which a biscuit etc can be dipped",celupan
"a soft, sticky type of earth which is often baked into pottery, china, bricks etc",tanah liat
a soft-bodied crab that inhabits the empty shells of other creatures.,umang-umang
"a software program designed to do a particular job, especially one that can be downloaded to a mobile device",apl
a software program or connection that enables two pieces of computer equipment to work together,antara muka
a software program that allows data or figures to be entered and manipulated in a chart consisting of rows and columns. Spreadsheets are often used for carrying out financial calculations,hamparan
a software program that allows users to find and look at documents on the Internet.,pelayar web
a software program that checks for spelling mistakes in a document written using a computer.,penyemak ejaan
a soldier armed with a musket.,askar senapang lantak
a soldier from one country who hires his services to another country,askar upahan
a soldier in the regular army.,askar biasa
"a soldier or a small group of soldiers on special duty, usually to guard against a sudden attack by the enemy",piket
"a soldier or other person on guard to stop anyone who has no right to enter, pass etc",sentri
"a soldier or skilled fighting man, especially in primitive societies",angkatan perang
a soldier serving on board a ship,tentera laut
a soldier serving with another nation.,askar bantuan
a soldier who carries an officer’s orders and messages.,orderli
a soldier who is a member of a specially trained force; commando,askar
a soldier who serves in the US armed forces.,GI
a soldier’s or policeman’s jacket.,jaket polis atau askar
"a solemn ceremony, especially a religious one",upacara
a solemn promise,janji
a solemn promise,sumpah
"a solemn promise, especially one made to God",ikrar
a solid body having six equal square faces,kiub
a solid figure whose sides are parallel and whose two ends are the same in shape and size.,prisma
a solid figure with a point and a base in the shape of a circle or oval,kon
"a solid object with a surface on which all points are an equal distance from the centre, like eg most types of ball.",sfera
a solid shape or object with a circular base and top and straight sides,silinder
"a solid shape usually with a square or triangular base, and sloping triangular sides meeting in a point.",piramid
"a solid, usually stone, landing place, where boats are loaded and unloaded",bagan
"a solution of this gas in water, used for cleaning etc.",ammonia
a son or daughter,anak
a son or daughter from another marriage of a person’s wife or husband.,anak tiri
a son or daughter of one’s uncle or aunt.,sepupu
a song for one voice in an opera,aria
a song of joy or praise for Christmas,lagu Krismas
a song of praise,lagu kebangsaan
a song or poem of mourning.,elegi
a song sung to make children go to sleep.,dodoi
"a song, show etc that is a great success",kejayaan cemerlang
a songbird of Asia or Africa.,burung merbah
a son’s wife.,menantu
a sophisticated man who is not likely to be shocked or surprised by most things,lelaki moden
a sort of mask worn to purify the air breathed in eg by firemen.,topeng gas
a sort of metal nail; a bolt for fastening plates of metal together eg when building the sides of a ship,rivet
"a sort of small cushion which supports a person’s head, eg as fitted to a dentist’s chair, a car seat.",kusyen kepala
a sort or kind,jenis
a sort or type,jenis
a sound,bunyi
"a sound (as if) of grief, pain etc",erangan
a sound of or like a tightly-stretched string breaking or being plucked,bunyi deting
a sound that you make when you want someone to agree with you or to reply to what you have said,kan
a sound which people make when they are hesitating or deciding what to say next,emm
a sound you make when you want someone to repeat something,apa dia
"a sour liquid made from wine, beer etc, used in seasoning or preparing food",cuka
a source,sumber
a source of danger,ancaman
"a source of pride, fame etc",kemegahan
a source of wealth or profit,lubuk emas
a soy/soya bean.,soya
a space from which (almost) all air or other gas has been removed,hampa gas
a space from which (almost) all air or other gas has been removed,vakum
"a space in a room (usually in a wall) with a chimney above, for a fire",perapian
a space of time,tempoh masa yang tidak pasti
a spacecraft launched in this way,kapal angkasa
"a spacecraft, especially a manned one.",kapal angkasa lepas‘
a spare part (for a car etc),barang ganti
"a sparkling, glittering substance used for decoration",jurai
"a speaker in a radio, record-player etc.",pembesar suara
"a spear fastened to a rope, used especially for killing whales.",tempuling
a special ability or cleverness; a skill,bakat
"a special activity, or subject about which one has special knowledge",kepakaran
a special article in a newspaper,artikel
a special day on which people give cards and presents to their mothers.,Hari Ibu
a special edition of a newspaper containing later or special news.,edisi khusus
a special effort,usaha keras
a special event,peristiwa
"a special job, use or duty (of a machine, part of the body, person etc)",fungsi
"a special kind of substance in this form, used as a cosmetic etc",bedak
a special kind of very clear glass,kristal
a special product for which one is well-known,keistimewaan
"a special right or privilege belonging to a person because of his rank, position etc",prerogatif
a special skill,kejayaan
a special vehicle which firefighters use to drive to a fire and to carry their equipment; fire engineBritish,trak bomba
a special way of pronouncing words in a particular area etc,pelat
a specially marked area of the road where vehicles must stop to allow people to cross; pedestrian crossingBritish,lintasan pejalan kaki
a specially marked part of a road where vehicles must stop to allow people to cross; crosswalkAmerican,lintasan pejalan kaki
a specially-made or specially-shaped hole or set of holes into which something is fitted,soket
a specially-marked area on which tennis is played.,gelanggang tenis
a speech,ucapan
a sperm,spermatozoon
a spider’s web,sarang labah-labah
a spike of a fork.,gigi
a spike of limestone hanging from the roof of a cave etc formed by the dripping of water containing lime.,stalaktit
"a spike of limestone rising from the floor of a cave, formed by water dripping from the roof.",stalagmit
a spiral line or object,lingkaran
"a spirit, usually of a dead person",hantu
a split or break,retak
a split or crack,retak
a spoken examination,lisan
"a spoken regional dialect that is different from the standard language of the country, especially one that is considered substandard",patois
a sponge pudding or cake,kek
a spoonful.,sudu penuh
a sport in which two people fight by holding each other in various permitted ways and try to throw each other to the ground,gusti
a sport in which you jump from a very high place while attached by the ankles to a rubber rope that springs back so that you do not hit the ground.,lompat bungee
a sporting chance,peluang keemasan
a sports competition held once every four years for amateur competitors from all parts of the world.,Olimpik
a sports contest in which people jump as far as possible,lompat jauh
a sports contest in which people jump over a bar which is raised until no-one can jump over it,lompat tinggi
"a sports shoe suitable for tennis, running etc.",kasut tenis
a spot,tompok
a spot or stain (often of ink),tompok
a spraying apparatus containing chemicals for putting out fire.,pemadam api
a spring or other place where water can be found in a desert or other dry country,lopak air
a spring; a leap,satu lompatan
"a springy curved rod bent by a string, by which arrows are shot",busur
a springy type of diving board.,papan anjal
a spy paid by each of two countries hostile to each other,pengintip
a spy.,ejen rahsia
a square deal,jual beli yang adil
"a square word-puzzle in which the blanks in a pattern of blank and solid checks are to be filled with words reading across and down, the words being found from clues.",teka silang kata
a squinting position of the eyes,keadaan juling
a stage in a competition etc,pusingan
"a stage in progress, development etc",langkah
"a stage in the Earth’s development, an artist’s development, in history etc",zaman
a stage in the development of something,peringkat
a stain,kesan
"a stain, mark or fault",cacat
a stall at which food can be bought.,kedai makan
a stall where goods are displayed for sale or advertisement.,tempat pameran jualan
a stammer,gagap
"a stamp or punch for making raised designs on money, paper etc.",acuan
"a stand for holding a book etc to be read from, especially for a lecture or in a church.",meja berucap
"a stand with three legs, especially for a camera.",kaki tiga
"a stand with three legs, especially for a camera.",tripod
"a standard size (of wire, bullets etc)",tolok
"a standard unit used to measure the power of engines, cars etc.",kuasa kuda
a standard used or referred to in judging something,kriteria
a star-like object which gives out light and radio waves.,kuasar
a star-shaped mark (*) used in printing to draw attention to a note etc.,tanda berbentuk bintang
a starchy substance obtained from inside the trunk of certain palm trees; (also adjective),sagu
a staring look,renung
a startled movement,melompat kerana terperanjat
a starving state,kebuluran
a state having a king (or queen) as its head,kerajaan
a state in which someone constantly worries about their health and thinks that they are ill when they are not.,hipokondria
a state of anger,marah
"a state of being a prisoner, caged etc",penahanan
a state of being approved of,mendapat simpati
a state of being completely occupied by one’s own thoughts,mengelamun
a state of being squashed or crowded,berasak-asak
a state of being without honour and regarded without respect,kehinaan
a state of confusion,bercelaru
"a state of disorder or confusion; an untidy, dirty or unpleasant sight or muddle",kucar kacir
"a state of equal balance between weights, forces etc.",keseimbangan
a state of excitement,kekalutan
a state of existence,akhirat
a state of existence,dunia selepas mati
"a state of great excitement, fear etc",kegila-gilaan
"a state of happiness, celebration, pride etc after a success",perasaan gembira
a state of mind in which one always hopes or expects that something good will happen,sikap optimis
a state of mind in which one expects and accepts defeat too easily,pesimisme
a state of mind; a mood or humour/humor,angin
a state of noise and confusion,hiruk-pikuk
a state of not moving,tidak beroperasi
a state of not quite complete darkness,kekelaman
a state of physical steadiness,keseimbangan
a state of pleasant dreamy thought,angan-angan
a state of sadness and low spirits,tekanan jiwa
"a state of trouble or discontent, especially among a group of people",pergolakan
a state of uncertainty and anxiety,keadaan tegang
a state of uncertainty; a situation in which it is difficult to decide what to do,kebingungan
a state of wild confused movement or disorder,kekacauan
a state or country ruled by a prince,kerajaan kecil
a state or legal official of various kinds,canselor
a state or occasion of being unwell,kesakitan
a state or situation in which harm may come to a person or thing,merbahaya
a state ruled by a dictator,kerajaan yang diperintah diktator
a state ruled by a sheik(h).,negara syeikh
"a state, atmosphere, period of time etc which is quiet",tenang
"a state, person etc allied with another",bersekutu
a statement (by a person in authority) of what someone must do; a command,arahan
a statement (that something is a fact),menyatakan
a statement about what is going to happen; prediction,ramalan
a statement by the maker that something will work for a certain period of time,jaminan
a statement etc that seems to contradict itself but which is nevertheless true,paradoks
"a statement of details, especially of timing of activities, or of things to be done",jadual
a statement of facts or figures arranged in columns etc,jadual
a statement of money owing,penyata
"a statement or description of what has been said, seen, done etc",repot
a statement or fact that explains,penjelasan
a statement that passes on information without giving it openly or directly,bayangan
a statement that two things are equal or the same,persamaan
a steamboat or steamship.,kapal stim
"a steel tool with a rough surface for smoothing or rubbing away wood, metal etc.",kikir
a steep cliff,cenuram
"a steep snow-covered slope before a sharp drop, to help skiers leap into the air.",tempat lompatan ski
a step,langkah
a step on a ladder,anak tangga
"a step, or set of steps, for climbing over a wall or fence.",tangga
a stepladder.,tangga
a stereo amplifier with a built-in radio.,pembesar suara dengan radio
a stern or angry rebuke,kena marah
a stick of incense used to give a sweet smell to a room.,colok
a stick used (especially as an aid to balance) when walking,tongkat
a stick used as an aid to walking or as an instrument of punishment,rotan
a stick used for beating a drum,kayu dram
a stick which gets thinner towards one end and the point of which is used to strike the ball in playing billiards.,kiu
a stick with a bar at the top to support a lame person,topang ketiak
a stick with a wooden horse’s head or a rocking horse as a child’s toy.,kuda mainan
a sticky juice got from some trees and plants.,damar
a sticky kind of sweet containing nuts etc.,gula nougat
a sticky liquid sprayed on the hair to keep it in place,lakuer
"a sticky substance produced by certain trees (eg firs, pines) and some other plants.",resin
a stiff round collar worn by a clergyman.,kolar paderi
"a stock exchange, or the dealings on that.",pasaran saham
a stock of clothing,stok pakaian
a stock or supply,tabung
a stone for sharpening the blades of knives etc.,batu pengasah
a stone or wooden pillar used to support or adorn a building,tiang
a stone placed at a grave on which the dead person’s name etc is written.,batu nisan
"a stone put at a grave, usually with the name of the dead person on it, the date of his birth and death etc.",batu nisan
a stone set up to show distances in miles to various places.,batu tanda jalan
a stone used as part of a kerb/curb.,batu bebendul jalan
